datetime,nik,applicant_name,age,gender,marital_status,occupation,job_position,job_specific,job_specific_code,education_level,home_lat,home_lon,home_coordinate,home_address,home_road_type,home_building_type,home_building_owner,home_building_location,domicile_lat,domicile_lon,domicile_coordinate,domicile_address,domicile_road_type,domicile_building_type,domicile_building_owner,domicile_building_location,company_lat,company_lon,company_coordinate,company_address,company_road_type,company_building_type,company_building_owner,company_building_location,now_lat,now_lon,now_coordinate,last_1_week_lat,last_1_week_lon,last_1_week_coordinate,last_2_week_lat,last_2_week_lon,last_2_week_coordinate,last_3_week_lat,last_3_week_lon,last_3_week_coordinate,last_4_week_lat,last_4_week_lon,last_4_week_coordinate,now_distance,last_1_week_distance,last_2_week_distance,last_3_week_distance,last_4_week_distance,average_distance,length_of_stay,total_population,income_rate,unemployment_rate,education_rate,crime_rate,poverty_rate,address_stability,address_suitability,credit_score,credit_score_category
2023-04-13 14:20:01.086184,3205027106860002,"Titi Farida, S.H.",37,P,Belum Kawin,Vice President,Supervisor,Instalasi Pemanas Dan Geotermal,43222,SMA/SMK,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Sedang,Rumah,Lainnya,Kawasan Pegunungan,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Sedang,Rumah,Lainnya,Kawasan Pegunungan,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Kecil,Apartemen,Perorangan Pribadi,Kawasan Perumahan,-6.48167,106.85417,"-6.48167, 106.85417",-1.6,103.61667,"-1.6, 103.61667",-1.6,103.61667,"-1.6, 103.61667",-6.48167,106.85417,"-6.48167, 106.85417",-1.6,103.61667,"-1.6, 103.61667",648512.8320940833,0.0,0.0,648512.8320940833,0.0,259405.1328376333,> 5 Tahun,Sangat Tinggi,Rendah,Tinggi,Rendah,Sedang,Sangat Tinggi,Tidak stabil,Tidak Sesuai,29.749999999999996,Poor
2023-04-13 14:20:07.372177,6305045803930003,Ulva Prasetyo,30,P,Cerai Hidup,Nun,Supervisor,Produksi Kompos Sampah Organik,38212,S2,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Kecil,Rumah Susun,Pemerintah,Kawasan Pegunungan,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Kecil,Rumah Susun,Pemerintah,Kawasan Pegunungan,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Kecil,Rumah,Pemerintah,Kawasan Perumahan,-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",0.0,0.0,0.0,0.0,0.0,0.0,> 5 Tahun,Sedang,Tinggi,Tinggi,Sangat Rendah,Sedang,Tinggi,Stabil,Sangat Sesuai,73.75,Very Good
2023-04-13 14:20:11.013607,6112034912990008,"drg. Irma Prabowo, S.Sos",24,P,Kawin,Midwife,Manager,Pengusahaan Pembibitan Tanaman Kehutanan Lainnya,2149,S3,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Kecil,Rumah,Pemerintah,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Besar,Perumahan,Lainnya,Kawasan Pegunungan,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405",3.31332,117.59152,"3.31332, 117.59152",0.51667,101.44167,"0.51667, 101.44167",-6.48167,106.85417,"-6.48167, 106.85417",-6.8048,110.8405,"-6.8048, 110.8405",0.0,1347074.5002893568,1321125.9380572394,442240.7985298903,0.0,622088.2473752974,> 5 Tahun,Sangat Tinggi,Rendah,Tinggi,Sangat Tinggi,Sedang,Sangat Tinggi,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-13 14:20:18.339554,6201026207920001,Jaiman Budiyanto,31,P,Belum Kawin,Household caregiver,Direktur,Perdagangan Besar Mobil Bekas,45102,D3,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Besar,Rumah,Pemerintah,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Besar,Rumah,Pemerintah,Kawasan Pertanian,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Kecil,Rumah Susun,Lainnya,Kawasan Perumahan,-6.8048,110.8405,"-6.8048, 110.8405",-7.54972,110.71639,"-7.54972, 110.71639",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",0.0,83514.63968003677,0.0,0.0,0.0,16702.927936007352,3 - 4 Tahun,Tinggi,Sangat Tinggi,Sedang,Rendah,Tinggi,Tinggi,Tidak stabil,Sangat Sesuai,65.0,Good
2023-04-13 14:20:25.328111,6503076411990001,Cengkir Andriani,24,P,Belum Kawin,Fashion designer,Direktur,Hubungan Luar Negeri,84210,S2,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Apartemen,Perorangan Orang Lain,Kawasan Komersial,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Wisata,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Komersial,0.51667,101.44167,"0.51667, 101.44167",-6.8048,110.8405,"-6.8048, 110.8405",0.51667,101.44167,"0.51667, 101.44167",-7.81667,112.01667,"-7.81667, 112.01667",-7.81667,112.01667,"-7.81667, 112.01667",1492293.1680954397,171433.19300905959,1492293.1680954397,0.0,0.0,631203.9058399878,> 5 Tahun,Sangat Tinggi,Tinggi,Sangat Tinggi,Sangat Rendah,Sangat Tinggi,Sedang,Tidak stabil,Tidak Sesuai,29.749999999999996,Poor
2023-04-13 14:20:31.003215,7205057111750004,R.A. Shania Melani,48,P,Kawin,Dentist,Direktur,"Trust, Pembiayaan Dan Entitas Keuangan Sejenis",64300,S1,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Pegunungan,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Perumahan,Pemerintah,Kawasan Wisata,-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",-6.8048,110.8405,"-6.8048, 110.8405",-7.01833,107.60389,"-7.01833, 107.60389",-7.0981,109.3243,"-7.0981, 109.3243",190277.9238384314,190277.9238384314,170660.66150548658,190277.9238384314,0.0,148298.88660415614,> 5 Tahun,Rendah,Sangat Rendah,Rendah,Sangat Rendah,Sedang,Rendah,Stabil,Tidak Sesuai,43.75,Fair
2023-04-13 14:20:34.393279,3218076707830000,Ina Ramadan,40,P,Belum Kawin,Retiree,Manager,Industri Barang Dari Logam Aluminium Siap Pasang Untuk Bangunan,25112,D3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Apartemen,Perorangan Pribadi,Kawasan Industri,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Apartemen,Perorangan Pribadi,Kawasan Industri,-1.26424,104.09701,"-1.26424, 104.09701","Kelurahan Simpang, Tanjung Jabung Timur, Jambi, Indonesia",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan Wisata,-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",-6.8048,110.8405,"-6.8048, 110.8405",-6.91806,106.92667,"-6.91806, 106.92667",-7.73379,113.69785,"-7.73379, 113.69785",753061.3549065375,753061.3549065375,432765.86922193423,0.0,753061.3549065375,538389.9867883094,< 1 Tahun,Sedang,Sangat Rendah,Sedang,Rendah,Sedang,Tinggi,Tidak stabil,Tidak Sesuai,31.499999999999996,Fair
2023-04-13 14:20:38.147172,3603271105990000,Martani Hutapea,24,L,Cerai Mati,State-owned enterprise employee,Staff,Industri Mesin Dan Perkakas Mesin Untuk Pengelasan Yang Menggunakan Arus Listrik,28224,S3,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Pegunungan,-1.26424,104.09701,"-1.26424, 104.09701","Kelurahan Simpang, Tanjung Jabung Timur, Jambi, Indonesia",Jalan Besar,Apartemen,Perusahaan,Kawasan Industri,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Besar,Rumah,Perorangan Orang Lain,Kawasan Perumahan,-1.26424,104.09701,"-1.26424, 104.09701",-1.26424,104.09701,"-1.26424, 104.09701",-1.26424,104.09701,"-1.26424, 104.09701",-1.26424,104.09701,"-1.26424, 104.09701",-1.26424,104.09701,"-1.26424, 104.09701",0.0,0.0,0.0,0.0,0.0,0.0,1 - 2 Tahun,Sangat Rendah,Rendah,Tinggi,Sangat Tinggi,Tinggi,Tinggi,Stabil,Sangat Sesuai,68.5,Good
2023-04-13 14:20:41.871938,7212075609570008,Damu Rajata,66,P,Belum Kawin,Mechanic,Direktur,Industri Minyak Mentah Dan Lemak Nabati Dan Hewani Lainnya,10490,D3,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Sedang,Rumah Susun,Pemerintah,Kawasan Industri,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Sedang,Rumah Susun,Pemerintah,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Apartemen,Pemerintah,Kawasan Industri,-1.26753,116.82887,"-1.26753, 116.82887",-7.57897,112.23109,"-7.57897, 112.23109",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.54972,110.71639,"-7.54972, 110.71639",0.0,864439.5619496573,1053236.3006013152,1053236.3006013152,970779.5608428351,788338.3447990246,3 - 4 Tahun,Sedang,Tinggi,Sedang,Sedang,Sedang,Rendah,Stabil,Sangat Sesuai,72.0,Very Good
2023-04-13 14:20:46.993929,1403026105900007,"R.M. Lasmanto Sudiati, M.Farm",33,P,Belum Kawin,Domestic helper,Supervisor,Aktivitas Pialang Reasuransi,66225,D4,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Komersial,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Komersial,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Kecil,Rumah,Lainnya,Kawasan Wisata,3.7278,98.6738,"3.7278, 98.6738",3.31332,117.59152,"3.31332, 117.59152",0.51667,101.44167,"0.51667, 101.44167",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",2102421.8874907177,0.0,1823030.8529897402,0.0,0.0,785090.5480960916,3 - 4 Tahun,Sedang,Sangat Tinggi,Rendah,Rendah,Sedang,Tinggi,Stabil,Tidak Sesuai,40.24999999999999,Fair
2023-04-13 14:20:53.302238,1508092507740006,Puti Ratih Hassanah,49,L,Cerai Hidup,Teacher,Manager,Perdagangan Besar Minyak Dan Lemak Hewani,46327,D3,-6.48167,106.85417,"-6.48167, 106.85417","Cibinong, Bogor, Jawa Barat, 16911, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Pegunungan,-6.48167,106.85417,"-6.48167, 106.85417","Cibinong, Bogor, Jawa Barat, 16911, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Pegunungan,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Pegunungan,-6.91806,106.92667,"-6.91806, 106.92667",-6.48167,106.85417,"-6.48167, 106.85417",-6.91806,106.92667,"-6.91806, 106.92667",-6.48167,106.85417,"-6.48167, 106.85417",-6.91806,106.92667,"-6.91806, 106.92667",48921.288108026514,0.0,48921.288108026514,0.0,48921.288108026514,29352.772864815906,> 5 Tahun,Rendah,Sedang,Rendah,Tinggi,Tinggi,Tinggi,Stabil,Tidak Sesuai,42.0,Fair
2023-04-13 14:20:56.013183,5301092408670009,"Novi Mayasari, M.M.",56,L,Belum Kawin,Driver,Manager,Industri Barang Plastik Lembaran,22291,S1,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Apartemen,Perorangan Pribadi,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Apartemen,Perorangan Pribadi,Kawasan Pegunungan,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Kecil,Apartemen,Lainnya,Kawasan Wisata,-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-7.73379,113.69785,"-7.73379, 113.69785",-7.54972,110.71639,"-7.54972, 110.71639",-6.91806,106.92667,"-6.91806, 106.92667",83514.63968003677,83514.63968003677,331839.69979370374,83514.63968003677,432765.86922193423,203029.89761114964,3 - 4 Tahun,Sedang,Tinggi,Rendah,Rendah,Sedang,Tinggi,Stabil,Tidak Sesuai,40.24999999999999,Fair
2023-04-13 14:21:00.361305,7501041107870001,Tgk. Dian Situmorang,36,L,Cerai Mati,Fisherman/fisheries,Supervisor,Angkutan Jalan Rel Untuk Barang,49120,D4,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Pegunungan,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243",-1.6,103.61667,"-1.6, 103.61667",-1.6,103.61667,"-1.6, 103.61667",-7.0981,109.3243,"-7.0981, 109.3243",-1.6,103.61667,"-1.6, 103.61667",877909.9367797134,0.0,0.0,877909.9367797134,0.0,351163.9747118853,3 - 4 Tahun,Sedang,Sangat Tinggi,Sedang,Sangat Rendah,Sedang,Tinggi,Tidak stabil,Tidak Sesuai,35.0,Fair
2023-04-13 14:21:06.769482,9107220808550006,Ghaliyati Maulana,68,L,Belum Kawin,Makeup artist,Supervisor,Pendidikan Sekolah Menengah Tingkat Pertama/madrasah Tsanawiyah Pemerintah,85112,D4,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Komersial,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Komersial,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Kecil,Perumahan,Pemerintah,Kawasan Industri,-8.43333,114.33333,"-8.43333, 114.33333",-8.43333,114.33333,"-8.43333, 114.33333",-8.43333,114.33333,"-8.43333, 114.33333",-6.8048,110.8405,"-6.8048, 110.8405",3.31332,117.59152,"3.31332, 117.59152",0.0,0.0,0.0,425402.8363937924,1348368.8184015446,354754.3309590674,3 - 4 Tahun,Sangat Rendah,Sangat Tinggi,Rendah,Tinggi,Sedang,Rendah,Stabil,Sangat Sesuai,79.0,Very Good
2023-04-13 14:21:09.253880,1606052906790001,Cinthia Budiman,44,L,Belum Kawin,Teacher,Staff,Perdagangan Besar Sepeda Motor Bekas,45402,S3,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Komersial,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Besar,Rumah Susun,Perorangan Pribadi,Kawasan Perumahan,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Pertanian,-7.01833,107.60389,"-7.01833, 107.60389",3.31332,117.59152,"3.31332, 117.59152",-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",-7.01833,107.60389,"-7.01833, 107.60389",0.0,1592709.7164027442,0.0,0.0,0.0,318541.94328054885,3 - 4 Tahun,Sangat Tinggi,Sangat Rendah,Sedang,Sangat Tinggi,Sangat Tinggi,Rendah,Stabil,Sangat Sesuai,66.75,Good
2023-04-13 14:21:14.382076,7314052101680004,"Paramita Mandala, M.Pd",55,L,Cerai Hidup,Construction,Manager,Pertambangan Batu Bara,5101,D3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Perumahan,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Perumahan,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Sedang,Rumah,Perorangan Orang Lain,Kawasan Pegunungan,-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-3.5403,118.9707,"-3.5403, 118.9707",0.0,0.0,0.0,0.0,1386246.3695886715,277249.2739177343,1 - 2 Tahun,Sangat Rendah,Sedang,Tinggi,Sedang,Sedang,Tinggi,Stabil,Sangat Sesuai,70.25,Very Good
2023-04-13 14:21:19.798215,9206144812830002,Karsana Wijaya,40,P,Cerai Mati,Architect,Supervisor,Perdagangan Eceran Kaki Lima Dan Los Pasar Pelengkap Pakaian Dan Benang,47834,D4,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Wisata,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Wisata,-6.48167,106.85417,"-6.48167, 106.85417","Cibinong, Bogor, Jawa Barat, 16911, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Perumahan,-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",-7.51611,109.05389,"-7.51611, 109.05389",-6.91806,106.92667,"-6.91806, 106.92667",3.7278,98.6738,"3.7278, 98.6738",0.0,0.0,0.0,244068.35408390564,1695690.6916387957,387951.8091445403,1 - 2 Tahun,Sangat Tinggi,Sangat Tinggi,Sangat Tinggi,Tinggi,Sedang,Sangat Tinggi,Tidak stabil,Sangat Sesuai,59.75,Good
2023-04-13 14:21:24.230047,6109042712670000,"Cornelia Marpaung, M.Kom.",56,L,Cerai Mati,Mosque Imam,Supervisor,Perdagangan Eceran Barang Pecah Belah Dan Perlengkapan Dapur Dari Batu Atau Tanah Liat,47594,D3,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Pertanian,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Sedang,Rumah Susun,Pemerintah,Kawasan Perumahan,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Kecil,Apartemen,Pemerintah,Kawasan Perumahan,3.7278,98.6738,"3.7278, 98.6738",-3.5403,118.9707,"-3.5403, 118.9707",3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",3.7278,98.6738,"3.7278, 98.6738",0.0,2396692.8151286934,0.0,0.0,0.0,479338.5630257387,< 1 Tahun,Sangat Tinggi,Rendah,Rendah,Sangat Tinggi,Sedang,Sedang,Tidak stabil,Sangat Sesuai,65.0,Good
2023-04-13 14:21:28.239594,1408015105560003,"Prayogo Gunarto, S.H.",67,P,Kawin,Farmer/gardener,Manager,Industri Tempe Kedelai,10391,S3,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Sedang,Perumahan,Perorangan Orang Lain,Kawasan Perumahan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Besar,Apartemen,Perorangan Orang Lain,Kawasan Pegunungan,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan Pertanian,-7.0981,109.3243,"-7.0981, 109.3243",-1.26424,104.09701,"-1.26424, 104.09701",-6.8048,110.8405,"-6.8048, 110.8405",0.51667,101.44167,"0.51667, 101.44167",-7.01833,107.60389,"-7.01833, 107.60389",170660.66150548658,967307.2834444531,0.0,1321125.9380572394,358474.5922456358,563513.695050563,3 - 4 Tahun,Rendah,Sedang,Sedang,Sangat Tinggi,Sedang,Sedang,Stabil,Tidak Sesuai,38.5,Fair
2023-04-13 14:21:32.335268,1704052504870009,"Mustika Hidayanto, S.Pd",36,L,Kawin,Doctor,Direktur,Penggalian Batu Apung,8108,D3,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan Industri,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan Industri,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Apartemen,Perorangan Pribadi,Kawasan Komersial,-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",0.0,0.0,0.0,0.0,0.0,0.0,> 5 Tahun,Sangat Tinggi,Tinggi,Tinggi,Tinggi,Sangat Tinggi,Rendah,Stabil,Sangat Sesuai,79.0,Very Good
2023-04-13 14:21:37.218927,7202276804890001,"Najwa Mahendra, S.IP",34,P,Cerai Mati,Not working,Manager,Industri Pemindangan Biota Air Lainnya,10294,D4,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Kecil,Apartemen,Perorangan Orang Lain,Kawasan Wisata,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Sedang,Apartemen,Perusahaan,Kawasan Wisata,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Pertanian,-1.6,103.61667,"-1.6, 103.61667",-1.6,103.61667,"-1.6, 103.61667",-1.6,103.61667,"-1.6, 103.61667",3.3285,99.1625,"3.3285, 99.1625",3.3285,99.1625,"3.3285, 99.1625",736640.5052630174,736640.5052630174,736640.5052630174,0.0,0.0,441984.3031578104,< 1 Tahun,Sangat Rendah,Rendah,Tinggi,Sangat Tinggi,Rendah,Sedang,Stabil,Tidak Sesuai,36.75,Fair
2023-04-13 14:21:43.464814,9127052710530007,Oliva Prastuti,70,L,Belum Kawin,Vice Governor,Supervisor,Pengusahaan Kokon/kepompong Ulat Sutera,1492,D4,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Besar,Rumah,Perorangan Orang Lain,Kawasan Wisata,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Besar,Rumah,Perorangan Orang Lain,Kawasan Wisata,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Sedang,Rumah,Perorangan Pribadi,Kawasan Perumahan,-7.57897,112.23109,"-7.57897, 112.23109",-8.43333,114.33333,"-8.43333, 114.33333",-7.57897,112.23109,"-7.57897, 112.23109",-6.91806,106.92667,"-6.91806, 106.92667",-7.57897,112.23109,"-7.57897, 112.23109",590333.1319645152,834138.60438535,590333.1319645152,0.0,590333.1319645152,521027.60005577916,1 - 2 Tahun,Rendah,Tinggi,Tinggi,Tinggi,Sangat Rendah,Tinggi,Stabil,Tidak Sesuai,42.0,Fair
