datetime,ip_address,NIK,applicant_name,age,gender,marital_status,number_of_dependents,occupation,job_position,job_specific_code,job_specific,education_level,user_income,collateral_value_of_on_site_assets,average_loans_taken_in_the_same_location,last_credit_history,other_credit_history1,other_credit_history2,other_credit_history3,worst_credit_performance,hardware,operating_system_type,browser,home_address,domicile_address,road_type,building_type,building_owner,building_location,gmaps_coordinates,gmaps_location_name,gmpas_location_description,gmaps_category,gmaps_address,gmaps_neighborhood,gmaps_street,gmaps_city,gmaps_postal_code,gmaps_state,total_population,average_income_of_the_population_in_the_area,education_of_the_population_in_the_area,unemployment_rate_in_the_area,crime_rate_in_the_area,poverty_rate_in_the_area,length_of_stay_at_domicile_address,address_stability,domicile_address_and_location_suitability,credit_score,credit_score_category
2023-03-29 10:03:52.994992,10.185.156.251,9124294604660009,"Shakila Saragih, S.Gz",57,P,Duda,1,Household caregiver,Supervisor,46325,Perdagangan Besar Telur Dan Hasil Olahan Telur,D4,Rp 5.000.000 - Rp 10.000.000,174000000,6 - 8 Pinjaman,Lancar,Dalam Perhatian Khusus,Diragukan,Dalam Perhatian Khusus,Diragukan,Laptop,Linux,Edge,"Jalan Asia Afrika No. 850
Pematangsiantar, Jawa Barat 85988","Jl. Kapten Muslihat No. 76
Kediri, LA 88139",Jalan Sedang,Perum,Pemerintah,Kawasan pertanian,"-7.848015599999999, 112.0178286",Kontrakan ,Quasi beatae nisi illum perspiciatis aut nisi.,Dormitory,"Jl. Kapten Muslihat No. 76
Kediri, LA 88139",,,Kediri,,East Java,Sedang,Tinggi,Rendah,Tinggi,Tinggi,Tinggi,61,Stabil,Sangat cocok,90,Excellent
2023-03-29 10:03:53.370640,192.168.24.19,2104035509800005,Darmaji Januar,43,P,Belum Kawin,1,Electrician,Direktur,3141,Jasa Sarana Produksi Penangkapan Ikan Di Perairan Umum,S2,> Rp 20.000.000,457000000,6 - 8 Pinjaman,Kurang Lancar,Macet,Lancar,Macet,Macet,Smartphone,Windows,Opera,"Gang Otto Iskandardinata No. 542
Bengkulu, Kepulauan Bangka Belitung 62379","Gang Otto Iskandardinata No. 542
Bengkulu, Kepulauan Bangka Belitung 62379",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan wisata,"-8.43333, 114.33333",Mess ,Aperiam aliquid molestias accusamus molestiae officiis culpa.,Gated community,"Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",,,Banyuwangi,,Jawa Timur,Sangat Rendah,Sangat Tinggi,Sedang,Rendah,Rendah,Sedang,119,Sangat stabil,Tidak cocok,100,Excellent
2023-03-29 10:03:55.451839,10.99.198.37,9105136603680009,Sarah Hassanah,55,P,Kawin,3,Nun,Supervisor,47881,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Kerajinan,S3,Rp 10.000.000 - Rp 15.000.000,710000000,> 8 Pinjaman,Dalam Perhatian Khusus,Diragukan,Macet,Kurang Lancar,Macet,Laptop,iOS,Safari,"Gang Gardujati No. 518
Denpasar, Riau 75396","Gang Gardujati No. 518
Denpasar, Riau 75396",Jalan Kecil,Apartemen,Pemerintah,Kawasan pegunungan,"-8.670458199999999, 115.2126293",Villa ,Quaerat vel saepe consequuntur sed nostrum.,Residential neighbourhood,"Gang Gardujati No. 518
Denpasar, Riau 75396",,,Denpasar,,Bali,Tinggi,Sangat Rendah,Rendah,Sangat Tinggi,Sangat Tinggi,Tinggi,8,Sangat tidak stabil,Sangat cocok,35,Fair
2023-03-29 10:03:55.804511,172.31.218.165,3202132906640001,Artanto Kusmawati,59,L,Janda,5,Entrepreneur,Supervisor,2133,Pengusahaan Daun Kayu Putih,S3,> Rp 20.000.000,983000000,0 - 2 Pinjaman,Diragukan,Kurang Lancar,Macet,Dalam Perhatian Khusus,Macet,Laptop,macOS,Opera,"Jl. Raya Ujungberung No. 70
Banjarmasin, BA 16072","Gg. Antapani Lama No. 4
Blitar, Aceh 72936",Jalan Sedang,Kost-kostan,Lainnya,Kawasan pegunungan,"-8.43333, 114.33333",Kost-kostan ,Facilis suscipit rerum maiores in delectus officiis.,Duplex,"Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",,,Banyuwangi,,Jawa Timur,Tinggi,Rendah,Rendah,Sedang,Tinggi,Tinggi,33,Tidak stabil,Tidak cocok,45,Fair
2023-03-29 10:03:57.904458,172.20.122.175,1302125710720007,"Jaswadi Namaga, S.Kom",51,P,Belum Kawin,4,Member of the Regency/City House of Representatives,Supervisor,32901,Industri Alat Tulis Dan Gambar Termasuk Perlengkapannya,D3,< Rp 5.000.000,771000000,6 - 8 Pinjaman,Dalam Perhatian Khusus,Kurang Lancar,Diragukan,Diragukan,Diragukan,Tablet,Chrome OS,Brave,"Jl. Kapten Muslihat No. 817
Pematangsiantar, Kalimantan Timur 15745","Gg. Moch. Ramdan No. 95
Tarakan, Kalimantan Tengah 92208",Jalan Kecil,Kost-kostan,Pemerintah,Kawasan perumahan elite,"0.5386586, 116.419389",Kontrakan ,Excepturi cupiditate ut.,Retirement home,"Jl. Kapten Muslihat No. 817
Pematangsiantar, Kalimantan Timur 15745",,,,,East Kalimantan,Rendah,Sedang,Rendah,Tinggi,Sangat Rendah,Tinggi,77,Stabil,Tidak cocok,75,Very Good
2023-03-29 10:03:58.437260,10.138.164.248,3212044107720002,"Sakura Saefullah, M.M.",51,P,Duda,3,Member of the Regional Representative Council,Direktur,1494,Pembibitan Dan Budidaya Rusa,S3,Rp 5.000.000 - Rp 10.000.000,63000000,6 - 8 Pinjaman,Kurang Lancar,Kurang Lancar,Dalam Perhatian Khusus,Diragukan,Diragukan,Laptop,iOS,Onsite,"Gang Jakarta No. 479
Yogyakarta, Sumatera Selatan 71547","Gang Jakarta No. 479
Yogyakarta, Sumatera Selatan 71547",Jalan Besar,Perum,Perorangan Orang Lain,Kawasan pertanian,"-7.01833, 107.60389",Rumah Susun ,Id quidem atque itaque aliquid.,Gated community,"Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",,,,40288,Jawa Barat,Rendah,Tinggi,Tinggi,Tinggi,Sedang,Tinggi,64,Stabil,Tidak cocok,65,Good
2023-03-29 10:04:00.362480,10.151.72.79,1106196511890005,"Fathonah Utama, M.Kom.",34,P,Cerai Hidup,0,Member of the Constitutional Court,Staff,91012,Perpustakaan Dan Arsip Swasta,S1,Rp 5.000.000 - Rp 10.000.000,706000000,6 - 8 Pinjaman,Lancar,Kurang Lancar,Dalam Perhatian Khusus,Diragukan,Diragukan,Laptop,macOS,Opera,"Gg. Ciwastra No. 607
Tangerang, KI 33791","Jl. Soekarno Hatta No. 0
Tasikmalaya, BE 76770",Jalan Kecil,Rumah,Perorangan Orang Lain,Pinggiran kota,"-7.350580799999999, 108.2171633",Rumah Susun ,Placeat error error consequatur.,Duplex,"Jl. Soekarno Hatta No. 0
Tasikmalaya, BE 76770",,,Tasikmalaya,,West Java,Sedang,Sedang,Rendah,Sedang,Sedang,Sedang,61,Stabil,Sangat cocok,95,Excellent
2023-03-29 10:04:00.721294,192.168.163.45,3511040709660004,Rini Wijaya,57,L,Duda,3,Vice President,Supervisor,10437,Industri Minyak Goreng Kelapa Sawit,D3,< Rp 5.000.000,534000000,> 8 Pinjaman,Lancar,Kurang Lancar,Dalam Perhatian Khusus,Dalam Perhatian Khusus,Kurang Lancar,Tablet,Linux,Onsite,"Jalan Surapati No. 84
Gorontalo, Sumatera Selatan 56391","Jalan Surapati No. 84
Gorontalo, Sumatera Selatan 56391",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan perumahan padat penduduk,"-7.81667, 112.01667",Rumah ,Velit iure beatae nesciunt impedit debitis.,Apartment complex,"Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",,,Kediri,64123,Jawa Timur,Rendah,Tinggi,Sedang,Sedang,Sedang,Tinggi,65,Stabil,Tidak cocok,75,Very Good
2023-03-29 10:04:03.021488,192.168.36.3,1612044105900000,"Dr. Candra Mardhiyah, S.Ked",33,P,Cerai Hidup,2,Lawyer,Staff,33159,"Reparasi Alat Angkutan Lainnya, Bukan Kendaraan Bermotor",D3,Rp 5.000.000 - Rp 10.000.000,802000000,0 - 2 Pinjaman,Dalam Perhatian Khusus,Macet,Diragukan,Diragukan,Macet,Smartphone,iOS,Safari,"Jalan Cihampelas No. 138
Palu, BB 08274","Jalan Cihampelas No. 138
Palu, BB 08274",Jalan Besar,Rumah Susun,Perusahaan,Kawasan pertanian,"-6.8964551, 107.6042816",Rumah Jalan Cihampelas,Magnam minima consequatur voluptatem animi qui.,Dormitory,"Jalan Cihampelas No. 138
Palu, BB 08274",,Jalan Cihampelas,,40131,Jawa Barat,Rendah,Tinggi,Sedang,Sedang,Rendah,Rendah,71,Stabil,Sangat cocok,95,Excellent
2023-03-29 10:04:03.380285,10.159.18.138,6571042510990006,Safina Mansur,24,L,Janda,3,Makeup artist,Supervisor,46324,Perdagangan Besar Hasil Olahan Perikanan,D3,< Rp 5.000.000,341000000,3 - 5 Pinjaman,Diragukan,Diragukan,Kurang Lancar,Lancar,Diragukan,Laptop,Linux,Opera,"Jalan Rajiman No. 246
Bitung, Bali 69941","Jalan Rajiman No. 246
Bitung, Bali 69941",Jalan Sedang,Kost-kostan,Perorangan Orang Lain,Kawasan perumahan padat penduduk,"1.4403744, 125.1216524",Mess ,Repudiandae illo veniam corrupti ipsam molestiae ex.,Dormitory,"Jalan Rajiman No. 246
Bitung, Bali 69941",,,Bitung,,North Sulawesi,Sangat Tinggi,Rendah,Rendah,Tinggi,Sangat Tinggi,Sangat Tinggi,4,Sangat tidak stabil,Sangat cocok,30,Fair
