datetime,nik,applicant_name,age,gender,marital_status,occupation,job_position,job_specific,job_specific_code,education_level,home_lat,home_lon,home_coordinate,home_address,home_road_type,home_building_type,home_building_owner,home_building_location,domicile_lat,domicile_lon,domicile_coordinate,domicile_address,domicile_road_type,domicile_building_type,domicile_building_owner,domicile_building_location,now_lat,now_lon,now_coordinate,last_1_week_lat,last_1_week_lon,last_1_week_coordinate,last_2_week_lat,last_2_week_lon,last_2_week_coordinate,last_3_week_lat,last_3_week_lon,last_3_week_coordinate,last_4_week_lat,last_4_week_lon,last_4_week_coordinate,now_distance,last_1_week_distance,last_2_week_distance,last_3_week_distance,last_4_week_distance,average_distance,length_of_stay,total_population,income_rate,unemployment_rate,education_rate,crime_rate,poverty_rate,address_stability,address_suitability,credit_score,credit_score_category
2023-04-06 09:06:54.208145,9203164801820002,Raden Halimah,41,P,Cerai Mati,Psychiatrist/Psychologist,Direktur,Angkutan Laut Luar Negeri Liner Untuk Barang,50141,S1,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Kecil,Perumahan,Perorangan Pribadi,Kawasan Perumahan,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Kecil,Perumahan,Perorangan Pribadi,Kawasan Perumahan,-7.57897,112.23109,"-7.57897, 112.23109",-7.57897,112.23109,"-7.57897, 112.23109",-7.57897,112.23109,"-7.57897, 112.23109",-7.57897,112.23109,"-7.57897, 112.23109",3.3285,99.1625,"3.3285, 99.1625",0.0,0.0,0.0,0.0,1887299.7785089025,377459.9557017805,> 5 Tahun,Sedang,Sedang,Sangat Tinggi,Sangat Rendah,Sangat Tinggi,Sedang,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-06 09:06:59.932977,3276052509780009,Hairyanto Damanik,45,L,Belum Kawin,Member of the Provincial House of Representatives,Supervisor,Pembibitan Dan Budidaya Sapi Perah,1412,S3,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Kecil,Rumah,Pemerintah,Kawasan Industri,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Kecil,Rumah,Pemerintah,Kawasan Industri,0.51667,101.44167,"0.51667, 101.44167",-1.26424,104.09701,"-1.26424, 104.09701",0.51667,101.44167,"0.51667, 101.44167",0.51667,101.44167,"0.51667, 101.44167",-1.6,103.61667,"-1.6, 103.61667",0.0,355164.90791429323,0.0,0.0,336733.5585898391,138379.69330082648,3 - 4 Tahun,Sedang,Tinggi,Rendah,Sangat Rendah,Sedang,Tinggi,Stabil,Sangat Sesuai,66.75,Good
2023-04-06 09:07:01.598132,3302132910920001,Kacung Wacana,31,L,Belum Kawin,Farmer/gardener,Direktur,Aktivitas Yang Menghasilkan Jasa Oleh Rumah Tangga Yang Digunakan Untuk Memenuhi Kebutuhan Sendiri,98200,S2,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Besar,Rumah,Pemerintah,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Rumah,Perusahaan,Kawasan Industri,-7.54972,110.71639,"-7.54972, 110.71639",-6.8048,110.8405,"-6.8048, 110.8405",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",83514.63968003677,0.0,83514.63968003677,83514.63968003677,83514.63968003677,66811.71174402941,3 - 4 Tahun,Sedang,Tinggi,Sedang,Rendah,Tinggi,Tinggi,Tidak stabil,Tidak Sesuai,35.0,Fair
2023-04-06 09:07:06.236257,3208316811590003,"R.A. Shania Melani, S.Pd",64,P,Cerai Hidup,Member of the Indonesian House of Representatives,Staff,Portal Web Dan/atau Platform Digital Dengan Tujuan Komersial,63122,SMA/SMK,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Apartemen,Pemerintah,Kawasan Industri,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan Industri,-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.48167,106.85417,"-6.48167, 106.85417",-6.8048,110.8405,"-6.8048, 110.8405",-8.43333,114.33333,"-8.43333, 114.33333",358474.5922456358,358474.5922456358,101941.04018682023,358474.5922456358,758650.8322835865,387203.1298414628,3 - 4 Tahun,Sedang,Rendah,Rendah,Rendah,Sangat Rendah,Sangat Tinggi,Stabil,Tidak Sesuai,38.5,Fair
2023-04-06 09:07:10.539348,1505044806740002,Almira Mansur,49,P,Cerai Hidup,Construction,Supervisor,Industri Motor Pembakaran Dalam,28112,S3,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Rumah Susun,Perorangan Orang Lain,Kawasan Perumahan,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Rumah Susun,Perorangan Orang Lain,Kawasan Perumahan,-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-7.0981,109.3243,"-7.0981, 109.3243",-7.51611,109.05389,"-7.51611, 109.05389",3.3285,99.1625,"3.3285, 99.1625",331839.69979370374,331839.69979370374,487902.8683838137,512984.8042214701,2025470.4136954313,738007.4971776245,3 - 4 Tahun,Sedang,Tinggi,Sedang,Sedang,Sedang,Rendah,Stabil,Tidak Sesuai,42.0,Fair
2023-04-06 09:07:14.209436,1403026105900002,Cawuk Zulaika,33,P,Belum Kawin,Domestic helper,Supervisor,Aktivitas Pialang Reasuransi,66225,D4,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.01833,107.60389,"-7.01833, 107.60389",0.0,0.0,0.0,0.0,190277.9238384314,38055.584767686276,< 1 Tahun,Sangat Rendah,Sangat Tinggi,Sedang,Rendah,Sedang,Tinggi,Stabil,Sangat Sesuai,66.75,Good
2023-04-06 09:07:17.900463,1208296502790005,R. Nardi Nasyiah,44,P,Kawin,Daily laborer,Direktur,Perdagangan Besar Suku Cadang Sepeda Motor Dan Aksesorinya,45405,D4,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Sedang,Apartemen,Lainnya,Kawasan Komersial,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Kecil,Perumahan,Pemerintah,Kawasan Wisata,-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.0981,109.3243,"-7.0981, 109.3243",-7.54972,110.71639,"-7.54972, 110.71639",-7.0981,109.3243,"-7.0981, 109.3243",0.0,0.0,0.0,161621.26630627297,0.0,32324.253261254595,1 - 2 Tahun,Sedang,Rendah,Tinggi,Tinggi,Rendah,Tinggi,Tidak stabil,Sangat Sesuai,65.0,Good
2023-04-06 09:07:24.629536,1214171809620007,"R.M. Lasmanto Sudiati, M.Farm",61,L,Belum Kawin,Household caregiver,Direktur,Industri Komputer Dan/atau Perakitan Komputer,26210,SMA/SMK,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Besar,Apartemen,Perorangan Orang Lain,Kawasan Wisata,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Besar,Apartemen,Perorangan Orang Lain,Kawasan Wisata,3.31332,117.59152,"3.31332, 117.59152",-1.26753,116.82887,"-1.26753, 116.82887",3.31332,117.59152,"3.31332, 117.59152",3.7278,98.6738,"3.7278, 98.6738",3.31332,117.59152,"3.31332, 117.59152",0.0,513588.0258616638,0.0,2102421.8874907177,0.0,523201.9826704763,1 - 2 Tahun,Sedang,Tinggi,Sangat Tinggi,Sangat Tinggi,Rendah,Tinggi,Stabil,Sangat Sesuai,70.25,Very Good
2023-04-06 09:07:30.356569,7503080711720009,Langgeng Irawan,51,L,Cerai Hidup,Member of the Regional Representative Council,Direktur,Industri Perlengkapan Rumah Tangga Dari Tanah Liat/keramik,23932,D3,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Sedang,Perumahan,Pemerintah,Kawasan Wisata,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Sedang,Perumahan,Pemerintah,Kawasan Wisata,-7.81667,112.01667,"-7.81667, 112.01667",-7.57897,112.23109,"-7.57897, 112.23109",-6.48167,106.85417,"-6.48167, 106.85417",-7.81667,112.01667,"-7.81667, 112.01667",-7.57897,112.23109,"-7.57897, 112.23109",35364.54240478568,0.0,606340.4347075241,35364.54240478568,0.0,135413.9039034191,> 5 Tahun,Sangat Rendah,Sedang,Sedang,Rendah,Rendah,Sedang,Stabil,Tidak Sesuai,42.0,Fair
2023-04-06 09:07:32.121601,3307135904540007,"Cut Eka Laksmiwati, M.TI.",69,P,Cerai Hidup,Radio broadcaster,Manager,Industri Komponen Dan Suku Cadang Mesin Dan Turbin,28113,D3,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Besar,Rumah,Perorangan Orang Lain,Kawasan Wisata,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Pegunungan,-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",0.0,0.0,0.0,0.0,0.0,0.0,> 5 Tahun,Rendah,Rendah,Tinggi,Sangat Rendah,Tinggi,Tinggi,Stabil,Sangat Sesuai,66.75,Good
2023-04-06 09:07:38.442788,3524100902750008,"Hendra Safitri, M.Farm",48,L,Kawin,Private employee,Staff,Industri Penyempurnaan Kain,13132,D3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan Wisata,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Sedang,Rumah Susun,Perusahaan,Kawasan Pertanian,-6.91806,106.92667,"-6.91806, 106.92667",-7.01833,107.60389,"-7.01833, 107.60389",-6.8048,110.8405,"-6.8048, 110.8405",3.31332,117.59152,"3.31332, 117.59152",-7.01833,107.60389,"-7.01833, 107.60389",75651.72721936027,0.0,358474.5922456358,1592709.7164027442,0.0,405367.20717354806,< 1 Tahun,Sedang,Sangat Tinggi,Tinggi,Sedang,Sangat Tinggi,Sangat Tinggi,Tidak stabil,Tidak Sesuai,31.499999999999996,Fair
2023-04-06 09:07:43.993422,6106204303840004,Kamila Nababan,39,P,Belum Kawin,Member of the Supreme Audit Agency,Direktur,Industri Mesin Tekstil,28263,S3,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Perumahan,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Perumahan,-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",0.51667,101.44167,"0.51667, 101.44167",0.51667,101.44167,"0.51667, 101.44167",0.51667,101.44167,"0.51667, 101.44167",1023245.5501393221,1023245.5501393221,0.0,0.0,0.0,409298.2200557288,> 5 Tahun,Rendah,Sedang,Sangat Tinggi,Tinggi,Sangat Tinggi,Rendah,Stabil,Tidak Sesuai,40.24999999999999,Fair
2023-04-06 09:07:45.818730,5311032103540005,Intan Firgantoro,69,L,Cerai Hidup,Paranormal,Manager,Industri Peralatan Elektrotermal Rumah Tangga,27520,D4,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Wisata,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Besar,Apartemen,Pemerintah,Kawasan Wisata,3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",-8.43333,114.33333,"-8.43333, 114.33333",3.31332,117.59152,"3.31332, 117.59152",0.0,0.0,0.0,1348368.8184015446,0.0,269673.76368030894,> 5 Tahun,Sangat Tinggi,Rendah,Sangat Tinggi,Sedang,Sangat Tinggi,Sedang,Tidak stabil,Sangat Sesuai,61.5,Good
2023-04-06 09:07:51.656602,1803166410870004,Bancar Pradipta,36,P,Cerai Mati,Construction,Manager,Aktivitas Telekomunikasi Satelit,61300,S2,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Besar,Apartemen,Lainnya,Kawasan Wisata,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Besar,Rumah Susun,Lainnya,Kawasan Pegunungan,3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",3.31332,117.59152,"3.31332, 117.59152",0.0,0.0,0.0,0.0,0.0,0.0,> 5 Tahun,Sedang,Sangat Rendah,Tinggi,Tinggi,Sedang,Sedang,Stabil,Sangat Sesuai,72.0,Very Good
2023-04-06 09:07:57.294339,3326122007710004,"Paramita Mandala, M.Pd",52,L,Belum Kawin,Member of the Indonesian House of Representatives,Manager,Pengumpulan Sampah Berbahaya,38120,S3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Industri,0.51667,101.44167,"0.51667, 101.44167","Jalan Durian, RT. 01, Kelurahan Jadirejo, Kabupaten Kampar, Riau, 28121, Indonesia",Jalan Besar,Rumah Susun,Perorangan Pribadi,Kawasan Pertanian,-3.5403,118.9707,"-3.5403, 118.9707",0.51667,101.44167,"0.51667, 101.44167",3.7278,98.6738,"3.7278, 98.6738",-3.5403,118.9707,"-3.5403, 118.9707",-7.73379,113.69785,"-7.73379, 113.69785",2001165.8987505343,0.0,469957.66918020777,2001165.8987505343,1638060.85284721,1222070.0639056973,1 - 2 Tahun,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Sangat Rendah,Rendah,Sangat Tinggi,Tidak stabil,Tidak Sesuai,31.499999999999996,Fair
2023-04-06 09:08:01.629437,5171042603540007,"Kania Natsir, S.Pt",69,L,Cerai Hidup,Regional-owned enterprise employee,Manager,Industri Pengolahan Gula Lainnya Bukan Sirop,10729,D3,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Komersial,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Komersial,-7.51611,109.05389,"-7.51611, 109.05389",-1.26424,104.09701,"-1.26424, 104.09701",-6.48167,106.85417,"-6.48167, 106.85417",-7.51611,109.05389,"-7.51611, 109.05389",3.7278,98.6738,"3.7278, 98.6738",1695690.6916387957,817782.8499721017,1449518.2570435912,1695690.6916387957,0.0,1131736.498058657,3 - 4 Tahun,Rendah,Sangat Tinggi,Tinggi,Rendah,Sangat Rendah,Rendah,Stabil,Tidak Sesuai,49.0,Fair
2023-04-06 09:08:03.940360,7110020603990000,Yusuf Rajata,24,L,Kawin,Psychiatrist/Psychologist,Supervisor,Aktivitas Jalan Tol,52213,S3,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Sedang,Rumah,Perorangan Orang Lain,Kawasan Industri,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Kecil,Rumah,Perusahaan,Kawasan Komersial,-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",0.0,0.0,0.0,0.0,0.0,0.0,< 1 Tahun,Tinggi,Tinggi,Sangat Tinggi,Sangat Tinggi,Tinggi,Tinggi,Stabil,Sangat Sesuai,68.5,Good
2023-04-06 09:08:08.393013,7202276804890003,"Prayogo Gunarto, S.H.",34,P,Cerai Mati,Not working,Manager,Industri Pemindangan Biota Air Lainnya,10294,D4,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Apartemen,Perorangan Orang Lain,Kawasan Wisata,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Apartemen,Perusahaan,Kawasan Wisata,-7.57897,112.23109,"-7.57897, 112.23109",-7.0981,109.3243,"-7.0981, 109.3243",-7.57897,112.23109,"-7.57897, 112.23109",-6.8048,110.8405,"-6.8048, 110.8405",-1.26424,104.09701,"-1.26424, 104.09701",175840.00509587603,170660.66150548658,175840.00509587603,0.0,967307.2834444531,297929.5910283384,< 1 Tahun,Sedang,Sangat Tinggi,Rendah,Sangat Rendah,Sangat Rendah,Rendah,Stabil,Tidak Sesuai,43.75,Fair
2023-04-06 09:08:12.720381,3201021201760001,Enteng Yolanda,47,L,Belum Kawin,Member of the Cabinet/Ministry,Staff,Aktivitas Penerbitan Lainnya,58190,SMA/SMK,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Industri,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Industri,-3.5403,118.9707,"-3.5403, 118.9707",-8.43333,114.33333,"-8.43333, 114.33333",-3.5403,118.9707,"-3.5403, 118.9707",-6.91806,106.92667,"-6.91806, 106.92667",-6.48167,106.85417,"-6.48167, 106.85417",745816.6131074248,0.0,745816.6131074248,834138.60438535,853278.8142006674,635810.1289601733,3 - 4 Tahun,Tinggi,Sangat Tinggi,Rendah,Sangat Rendah,Sedang,Rendah,Stabil,Tidak Sesuai,42.0,Fair
2023-04-06 09:08:15.586162,3329041007540003,Banawa Januar,69,L,Cerai Hidup,Hair stylist,Staff,Aktivitas Telekomunikasi Khusus Untuk Penyiaran,61991,S1,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Wisata,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Pribadi,Kawasan Wisata,0.51667,101.44167,"0.51667, 101.44167",3.3285,99.1625,"3.3285, 99.1625",3.3285,99.1625,"3.3285, 99.1625",3.3285,99.1625,"3.3285, 99.1625",-1.6,103.61667,"-1.6, 103.61667",401196.16503637866,0.0,0.0,0.0,736640.5052630174,227567.33405987918,< 1 Tahun,Sangat Tinggi,Rendah,Sedang,Rendah,Sangat Tinggi,Sangat Tinggi,Tidak stabil,Tidak Sesuai,22.75,Poor
2023-04-06 09:08:21.343486,1205160201500009,Kasiyah Mulyani,73,L,Kawin,Member of the Constitutional Court,Direktur,Konstruksi Jalan Rel Dan Jembatan Rel,42114,S3,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Kecil,Apartemen,Perorangan Orang Lain,Kawasan Perumahan,-6.91806,106.92667,"-6.91806, 106.92667","Cikole, Sukabumi, Jawa Barat, 43111, Indonesia",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan Pertanian,-6.91806,106.92667,"-6.91806, 106.92667",-7.57897,112.23109,"-7.57897, 112.23109",-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",-6.91806,106.92667,"-6.91806, 106.92667",0.0,590333.1319645152,0.0,0.0,0.0,118066.62639290304,1 - 2 Tahun,Sangat Tinggi,Sangat Rendah,Rendah,Sangat Rendah,Sangat Rendah,Sedang,Tidak stabil,Sangat Sesuai,63.25,Good
2023-04-06 09:08:36.702073,3404121205580007,Ira Uyainah,65,L,Belum Kawin,Journalist,Manager,Angkutan Laut Dalam Negeri Liner Untuk Barang,50131,D4,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Pegunungan,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Orang Lain,Kawasan Pegunungan,-1.6,103.61667,"-1.6, 103.61667",-7.54972,110.71639,"-7.54972, 110.71639",-1.26753,116.82887,"-1.26753, 116.82887",-1.26753,116.82887,"-1.26753, 116.82887",-1.6,103.61667,"-1.6, 103.61667",1470773.405601939,970779.5608428351,0.0,0.0,1470773.405601939,782465.2744093426,1 - 2 Tahun,Tinggi,Sedang,Rendah,Tinggi,Rendah,Sangat Tinggi,Stabil,Tidak Sesuai,36.75,Fair
